location_id,project_id,has_project,has_geometry,status,template,legacy_value,scope_state,scope_municipality,match_level,candidate_name,candidate_id,score,type3_signal,verdict,fragment_verbatim
3790,,0,0,need_fix,localidad,Solidaridad,Quintana Roo,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Solidaridad
3791,,0,0,need_fix,localidad,Playa del Carmen,Quintana Roo,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Playa del Carmen
3792,,0,0,need_fix,municipio,Chilpancingo,Guerrero,,contenido,Chilpancingo de los Bravo,405,100.0,,llenar,Municipio no encontrado: Chilpancingo
3792,,0,0,need_fix,localidad,Jaleaca de Catalán,Guerrero,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Jaleaca de Catalán
3793,,0,0,need_fix,municipio,Chilpancingo,Guerrero,,contenido,Chilpancingo de los Bravo,405,100.0,,llenar,Municipio no encontrado: Chilpancingo
3804,984,1,1,finished,localidad,Saratoga esquina con Eje 8 Sur,Ciudad de México,Benito Juárez,sin_match,Benito Juárez,84770,32.43,,sin_resolver,Localidad no encontrada: Saratoga esquina con Eje 8 Sur
3807,,0,0,need_fix,municipio,Jiménez de Teúl,Durango,,sin_match,Indé,302,47.06,,sin_resolver,Municipio no encontrado: Jiménez de Teúl
3826,,0,0,need_fix,municipio,Tula,Hidalgo,,sin_match,Pacula,508,60.0,,sin_resolver,Municipio no encontrado: Tula
3840,,0,0,need_fix,localidad,Colonia Postal,Ciudad de México,Benito Juárez,sin_match,Benito Juárez,84770,32.0,colonia,a_details,Localidad no encontrada: Colonia Postal
3843,,0,0,need_fix,municipio,Molango,Hidalgo,,contenido,Molango de Escamilla,503,100.0,,llenar,Municipio no encontrado: Molango
3843,,0,0,need_fix,localidad,Ixcotla,Hidalgo,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Ixcotla
3844,,0,0,need_fix,localidad,Naopa,Hidalgo,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Naopa
3846,,0,0,need_fix,municipio,Ixcotla,Hidalgo,,sin_match,Xochicoatlán,540,63.16,,sin_resolver,Municipio no encontrado: Ixcotla
3848,,0,0,need_fix,municipio,Ixcotla,Hidalgo,,sin_match,Xochicoatlán,540,63.16,,sin_resolver,Municipio no encontrado: Ixcotla
3850,,0,0,need_fix,municipio,Ixcotla,Hidalgo,,sin_match,Xochicoatlán,540,63.16,,sin_resolver,Municipio no encontrado: Ixcotla
3861,,0,0,need_fix,localidad,Xaltocan,México,Nextlalpan,sin_match,San Miguel Jaltocan,142447,56.0,,sin_resolver,Localidad no encontrada: Xaltocan
3866,,0,0,need_fix,localidad,Santa Úrsula Coapa,Ciudad de México,Coyoacán,sin_match,Coyoacán,84044,33.33,,sin_resolver,Localidad no encontrada: Santa Úrsula Coapa
3869,,0,0,need_fix,localidad,San Pedro Mártir,Ciudad de México,Tlalpan,sin_match,Santa Martha,84480,56.0,,sin_resolver,Localidad no encontrada: San Pedro Mártir
3875,,0,0,need_fix,localidad,Pueblo de Los Reyes,Ciudad de México,Coyoacán,sin_match,Coyoacán,84044,16.67,,sin_resolver,Localidad no encontrada: Pueblo de Los Reyes
3882,,0,0,need_fix,localidad,San Isidro,Morelos,Tetela del Volcán,sin_match,San Sebastián,158510,47.62,,sin_resolver,Localidad no encontrada: San Isidro
3883,,0,0,need_fix,localidad,San Isidro,Morelos,Tetela del Volcán,sin_match,San Sebastián,158510,47.62,,sin_resolver,Localidad no encontrada: San Isidro
3884,,0,0,need_fix,localidad,San Isidro,Morelos,Tetela del Volcán,sin_match,San Sebastián,158510,47.62,,sin_resolver,Localidad no encontrada: San Isidro
3885,,0,0,need_fix,localidad,San Isidro,Morelos,Tetela del Volcán,sin_match,San Sebastián,158510,47.62,,sin_resolver,Localidad no encontrada: San Isidro
3886,,0,0,need_fix,localidad,San Isidro,Morelos,Tetela del Volcán,sin_match,San Sebastián,158510,47.62,,sin_resolver,Localidad no encontrada: San Isidro
3887,,0,0,need_fix,municipio,Vícam,Sonora,,sin_match,Baviácora,1922,57.14,,sin_resolver,Municipio no encontrado: Vícam
3909,,0,0,need_fix,localidad,Ampliación Aviación Civil,Ciudad de México,Venustiano Carranza,sin_match,Venustiano Carranza,84773,29.27,,sin_resolver,Localidad no encontrada: Ampliación Aviación Civil
3910,,0,0,need_fix,localidad,Colonia Aviación Civil,Ciudad de México,Venustiano Carranza,sin_match,Venustiano Carranza,84773,31.58,colonia,a_details,Localidad no encontrada: Colonia Aviación Civil
3919,,0,0,need_fix,localidad,Estación Mogoñé,Oaxaca,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Estación Mogoñé
3921,,0,0,need_fix,localidad,Estación Mogoñé,Oaxaca,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Estación Mogoñé
3922,,0,0,need_fix,localidad,Estación Sarabia,Oaxaca,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Estación Sarabia
3925,,0,0,need_fix,localidad,Estación Mogoñé,Oaxaca,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Estación Mogoñé
3926,,0,0,need_fix,localidad,Puente de Madera,Oaxaca,Heroica Villa de San Blas Atempa,fuzzy,Puente Madera,178236,92.31,,llenar,Localidad no encontrada: Puente de Madera
3927,,0,0,need_fix,localidad,Estación Mogoñé,Oaxaca,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Estación Mogoñé
3928,,0,0,need_fix,municipio,San Blas Atempa,Oaxaca,,contenido,Heroica Villa de San Blas Atempa,1139,100.0,,llenar,Municipio no encontrado: San Blas Atempa
3928,,0,0,need_fix,localidad,Puente de Madera,Oaxaca,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Puente de Madera
3929,,0,0,need_fix,localidad,Estación Mogoñé,Oaxaca,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Estación Mogoñé
3930,,0,0,need_fix,localidad,Estación Mogoñé,Oaxaca,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Estación Mogoñé
3931,,0,0,need_fix,localidad,Puente de Madera,Oaxaca,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Puente de Madera
3936,,0,0,need_fix,localidad,Estación Mogoñé,Oaxaca,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Estación Mogoñé
3937,,0,0,need_fix,municipio,Ixtepec,Oaxaca,,sin_match,Ciudad Ixtepec,1029,70.0,,sin_resolver,Municipio no encontrado: Ixtepec
3939,,0,0,need_fix,municipio,San Blas Atempa,,,sin_ambito,,,0.0,,sin_resolver,Municipio no encontrado: San Blas Atempa
3939,,0,0,need_fix,localidad,Puente de Madera,,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Puente de Madera
3940,,0,0,need_fix,municipio,San Blas Atempa,Oaxaca,,contenido,Heroica Villa de San Blas Atempa,1139,100.0,,llenar,Municipio no encontrado: San Blas Atempa
3940,,0,0,need_fix,localidad,Puente de Madera,Oaxaca,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Puente de Madera
3941,,0,0,need_fix,municipio,San Blas Atempa,Oaxaca,,contenido,Heroica Villa de San Blas Atempa,1139,100.0,,llenar,Municipio no encontrado: San Blas Atempa
3941,,0,0,need_fix,localidad,Puente de Madera,Oaxaca,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Puente de Madera
3942,,0,0,need_fix,localidad,Salinas del Marqués,Oaxaca,Salina Cruz,exacto,Salinas del Marqués,177596,100.0,,llenar,Localidad no encontrada: Salinas del Marqués
3943,,0,0,need_fix,municipio,San Blas Atempa,Oaxaca,,contenido,Heroica Villa de San Blas Atempa,1139,100.0,,llenar,Municipio no encontrado: San Blas Atempa
3943,,0,0,need_fix,localidad,Puente de Madera,Oaxaca,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Puente de Madera
3945,,0,0,need_fix,localidad,Cerro de San Juan,Nayarit,Tepic,contenido,San Juan,162485,100.0,cerro,a_details,Localidad no encontrada: Cerro de San Juan
3949,,0,0,need_fix,municipio,Cuajimalpa,Ciudad de México,,contenido,Cuajimalpa de Morelos,278,100.0,,llenar,Municipio no encontrado: Cuajimalpa
3949,,0,0,need_fix,localidad,Bosques de Las Lomas,Ciudad de México,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Bosques de Las Lomas
3960,,0,0,need_fix,municipio,Copilco El Bajo,Ciudad de México,,sin_match,Cuajimalpa de Morelos,278,43.75,,sin_resolver,Municipio no encontrado: Copilco El Bajo
3970,,0,0,need_fix,localidad,"Avándaro, Ejidos El Capulín y Cerro Gordo",México,Valle de Bravo,contenido,Cerro Gordo,144579,100.0,cerro,a_details,"Localidad no encontrada: Avándaro, Ejidos El Capulín y Cerro Gordo"
3972,,0,0,need_fix,municipio,Naucalpan,México,,contenido,Naucalpan de Juárez,727,100.0,,llenar,Municipio no encontrado: Naucalpan
3972,,0,0,need_fix,localidad,San Fco. Chimalapa,México,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: San Fco. Chimalapa
3973,,0,0,need_fix,municipio,Naucalpan,México,,contenido,Naucalpan de Juárez,727,100.0,,llenar,Municipio no encontrado: Naucalpan
3973,,0,0,need_fix,localidad,San Fco. Chimalapa,México,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: San Fco. Chimalapa
3974,,0,0,need_fix,municipio,Naucalpan,México,,contenido,Naucalpan de Juárez,727,100.0,,llenar,Municipio no encontrado: Naucalpan
3974,,0,0,need_fix,localidad,San Francisco Chimalapa,México,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: San Francisco Chimalapa
3978,,0,0,need_fix,municipio,Lerma,Campeche,,sin_match,Escárcega,32,42.86,,sin_resolver,Municipio no encontrado: Lerma
3978,,0,0,need_fix,localidad,Playa Bonita,Campeche,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Playa Bonita
3979,,0,0,need_fix,localidad,Playa Bonita,Campeche,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Playa Bonita
3989,,0,0,need_fix,municipio,Santa María Zacatepec,Puebla,,sin_match,San Sebastián Tlacotepec,1730,63.41,,sin_resolver,Municipio no encontrado: Santa María Zacatepec
3990,,0,0,need_fix,localidad,Puerto Vallarta,Jalisco,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Puerto Vallarta
4006,,0,0,need_fix,municipio,El Rosario,Sinaloa,,fuzzy,Rosario,1903,87.5,,llenar,Municipio no encontrado: El Rosario
4008,,0,0,need_fix,municipio,El Rosario,,,sin_ambito,,,0.0,,sin_resolver,Municipio no encontrado: El Rosario
4010,,0,0,need_fix,localidad,Las Águilas,Ciudad de México,Álvaro Obregón,sin_match,Ojo de Agua,84379,42.11,,sin_resolver,Localidad no encontrada: Las Águilas
4011,,0,0,need_fix,localidad,Lomas de Tarango,Ciudad de México,Álvaro Obregón,sin_match,Ojo de Agua,84379,43.48,,sin_resolver,Localidad no encontrada: Lomas de Tarango
4012,,0,0,need_fix,localidad,San Ángel,Ciudad de México,Álvaro Obregón,sin_match,Camino a la Bandera,84380,41.67,,sin_resolver,Localidad no encontrada: San Ángel
4013,,0,0,need_fix,localidad,Atlamaya,Ciudad de México,Álvaro Obregón,sin_match,Tiximaloya,84381,55.56,,sin_resolver,Localidad no encontrada: Atlamaya
4014,,0,0,need_fix,localidad,Mixcoac,Ciudad de México,Benito Juárez,sin_match,Benito Juárez,84770,31.58,,sin_resolver,Localidad no encontrada: Mixcoac
4015,,0,0,need_fix,localidad,Merced Gómez,Ciudad de México,Benito Juárez,sin_match,Benito Juárez,84770,34.78,,sin_resolver,Localidad no encontrada: Merced Gómez
4016,,0,0,need_fix,localidad,Villa de Agujita,Coahuila de Zaragoza,Sabinas,contenido,Agujita,26939,100.0,,llenar,Localidad no encontrada: Villa de Agujita
4018,,0,0,need_fix,localidad,Ampliación Daniel Garza,Ciudad de México,Miguel Hidalgo,sin_match,Miguel Hidalgo,84772,41.18,,sin_resolver,Localidad no encontrada: Ampliación Daniel Garza
4019,,0,0,need_fix,localidad,San Miguel Chapultepec,Ciudad de México,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: San Miguel Chapultepec
4025,,0,0,need_fix,localidad,Roma,Ciudad de México,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Roma
4037,,0,0,need_fix,localidad,Los Huajes de Ayala,Guerrero,Coyuca de Catalán,sin_match,Guajes de Ayala,108461,82.76,,sin_resolver,Localidad no encontrada: Los Huajes de Ayala
4038,,0,0,need_fix,localidad,Los Huajes de Ayala,Guerrero,Coyuca de Catalán,sin_match,Guajes de Ayala,108461,82.76,,sin_resolver,Localidad no encontrada: Los Huajes de Ayala
4039,,0,0,need_fix,localidad,Saibal,Guerrero,Coyuca de Catalán,sin_match,El Saibal,108472,85.71,,sin_resolver,Localidad no encontrada: Saibal
4040,,0,0,need_fix,localidad,Saibal,Guerrero,Coyuca de Catalán,sin_match,El Saibal,108472,85.71,,sin_resolver,Localidad no encontrada: Saibal
4045,,0,0,need_fix,localidad,Ciénega Puerto Alegre,Guerrero,San Miguel Totolapan,fuzzy,Ciénega de Puerto Alegre,112378,95.0,,llenar,Localidad no encontrada: Ciénega Puerto Alegre
4046,,0,0,need_fix,localidad,Ciénega Puerto Alegre,Guerrero,San Miguel Totolapan,fuzzy,Ciénega de Puerto Alegre,112378,95.0,,llenar,Localidad no encontrada: Ciénega Puerto Alegre
4048,,0,0,need_fix,localidad,Los Huajes de Ayala,Guerrero,Coyuca de Catalán,sin_match,Guajes de Ayala,108461,82.76,,sin_resolver,Localidad no encontrada: Los Huajes de Ayala
4049,,0,0,need_fix,localidad,Saibal,Guerrero,Coyuca de Catalán,sin_match,El Saibal,108472,85.71,,sin_resolver,Localidad no encontrada: Saibal
4052,,0,0,need_fix,localidad,Ciénega Puerto Alegre,Guerrero,San Miguel Totolapan,fuzzy,Ciénega de Puerto Alegre,112378,95.0,,llenar,Localidad no encontrada: Ciénega Puerto Alegre
4059,,0,0,need_fix,localidad,Villa de Agujita,Coahuila de Zaragoza,Sabinas,contenido,Agujita,26939,100.0,,llenar,Localidad no encontrada: Villa de Agujita
4061,,0,0,need_fix,municipio,Tulum,Yucatán,,sin_match,Motul,2364,60.0,,sin_resolver,Municipio no encontrado: Tulum
4062,,0,0,need_fix,localidad,Xpu-ha,Quintana Roo,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Xpu-ha
4064,,0,0,need_fix,municipio,Tulum,Yucatán,,sin_match,Motul,2364,60.0,,sin_resolver,Municipio no encontrado: Tulum
4065,,0,0,need_fix,localidad,Xpu-ha,Quintana Roo,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Xpu-ha
4071,,0,0,need_fix,localidad,San Juan Tlanixco,México,Villa Guerrero,sin_match,San Francisco,144798,59.26,,sin_resolver,Localidad no encontrada: San Juan Tlanixco
4075,,0,0,need_fix,localidad,Playa del Carmen,Quintana Roo,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Playa del Carmen
4076,,0,0,need_fix,localidad,Cancún,Quintana Roo,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Cancún
4079,,0,0,need_fix,localidad,Villa de Agujita,Coahuila de Zaragoza,Sabinas,contenido,Agujita,26939,100.0,,llenar,Localidad no encontrada: Villa de Agujita
4102,,0,0,need_fix,localidad,Ejido Benito Juárez,Chihuahua,,sin_ambito,,,0.0,ejido,a_details,Localidad no encontrada: Ejido Benito Juárez
4111,,0,0,need_fix,localidad,Playa del Carmen,Quintana Roo,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Playa del Carmen
4112,,0,0,need_fix,localidad,Playa del Carmen,Quintana Roo,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Playa del Carmen
4113,,0,0,need_fix,localidad,Akumal,,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Akumal
4114,,0,0,need_fix,localidad,Akumal,Quintana Roo,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Akumal
4115,,0,0,need_fix,localidad,Tulum,Quintana Roo,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Tulum
4116,,0,0,need_fix,localidad,Tulum,Quintana Roo,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Tulum
4117,,0,0,need_fix,localidad,Río Secreto,Quintana Roo,,sin_ambito,,,0.0,rio,a_details,Localidad no encontrada: Río Secreto
4118,,0,0,need_fix,localidad,Río Secreto,Quintana Roo,,sin_ambito,,,0.0,rio,a_details,Localidad no encontrada: Río Secreto
4129,,0,0,need_fix,homonimo,Santa María,Chiapas,Chicomuselo,homonimo,Santa María | Santa María,39408|39481,,,vaciar,Se encontraron 2 localidades con el mismo nombreSanta María
4133,,0,0,need_fix,localidad,San Francisco Tlaltenco,Ciudad de México,Tláhuac,sin_match,San Nicolás Tetelco,84388,68.42,,sin_resolver,Localidad no encontrada: San Francisco Tlaltenco
4140,,0,0,need_fix,localidad,San José de las Bocas,Sinaloa,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: San José de las Bocas
4141,,0,0,need_fix,localidad,Santa María Zacatepec,Puebla,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Santa María Zacatepec
4143,,0,0,need_fix,municipio,Molango,Hidalgo,,contenido,Molango de Escamilla,503,100.0,,llenar,Municipio no encontrado: Molango
4143,,0,0,need_fix,localidad,Ixcotla,Hidalgo,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Ixcotla
4144,,0,0,need_fix,municipio,Molango,Hidalgo,,contenido,Molango de Escamilla,503,100.0,,llenar,Municipio no encontrado: Molango
4144,,0,0,need_fix,localidad,Ixcotla,Hidalgo,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Ixcotla
4145,,0,0,need_fix,municipio,Molango,Hidalgo,,contenido,Molango de Escamilla,503,100.0,,llenar,Municipio no encontrado: Molango
4145,,0,0,need_fix,localidad,Ixcotla,Hidalgo,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Ixcotla
4146,,0,0,need_fix,municipio,Molango,Hidalgo,,contenido,Molango de Escamilla,503,100.0,,llenar,Municipio no encontrado: Molango
4146,,0,0,need_fix,localidad,Naopa,Hidalgo,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Naopa
4147,,0,0,need_fix,municipio,Molango,Hidalgo,,contenido,Molango de Escamilla,503,100.0,,llenar,Municipio no encontrado: Molango
4147,,0,0,need_fix,localidad,Ixcotla,Hidalgo,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Ixcotla
4148,,0,0,need_fix,municipio,Molango,Hidalgo,,contenido,Molango de Escamilla,503,100.0,,llenar,Municipio no encontrado: Molango
4148,,0,0,need_fix,localidad,Ixcotla,Hidalgo,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Ixcotla
4149,,0,0,need_fix,municipio,Molango,Hidalgo,,contenido,Molango de Escamilla,503,100.0,,llenar,Municipio no encontrado: Molango
4149,,0,0,need_fix,localidad,Ixcotla,Hidalgo,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Ixcotla
4167,,0,0,need_fix,localidad,Ixcotla,Hidalgo,Molango de Escamilla,contenido,Ixcotla (Nuevo Ixcotla),118236,100.0,,llenar,Localidad no encontrada: Ixcotla
4169,,0,0,need_fix,municipio,Molango,Hidalgo,,contenido,Molango de Escamilla,503,100.0,,llenar,Municipio no encontrado: Molango
4169,,0,0,need_fix,localidad,Ixcotla,Hidalgo,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Ixcotla
4170,,0,0,need_fix,municipio,Molango,Hidalgo,,contenido,Molango de Escamilla,503,100.0,,llenar,Municipio no encontrado: Molango
4170,,0,0,need_fix,localidad,Ixcotla,Hidalgo,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Ixcotla
4171,,0,0,need_fix,municipio,Molango,Hidalgo,,contenido,Molango de Escamilla,503,100.0,,llenar,Municipio no encontrado: Molango
4171,,0,0,need_fix,localidad,Ixcotla,Hidalgo,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Ixcotla
4172,,0,0,need_fix,municipio,Molango,Hidalgo,,contenido,Molango de Escamilla,503,100.0,,llenar,Municipio no encontrado: Molango
4172,,0,0,need_fix,localidad,Ixcotla,Hidalgo,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Ixcotla
4173,,0,0,need_fix,municipio,Molango,Hidalgo,,contenido,Molango de Escamilla,503,100.0,,llenar,Municipio no encontrado: Molango
4173,,0,0,need_fix,localidad,Ixcotla,Hidalgo,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Ixcotla
4177,,0,0,need_fix,localidad,Axotlán,México,Cuautitlán,sin_match,Cuautitlán,141380,58.82,,sin_resolver,Localidad no encontrada: Axotlán
4179,,0,0,need_fix,localidad,Axotlán,México,Cuautitlán,sin_match,Cuautitlán,141380,58.82,,sin_resolver,Localidad no encontrada: Axotlán
4181,,0,0,need_fix,municipio,San Juan Yautla,Puebla,,sin_match,San Juan Atzompa,1716,74.07,,sin_resolver,Municipio no encontrado: San Juan Yautla
4182,,0,0,need_fix,municipio,San Juan Tautla,Puebla,,sin_match,San Juan Atzompa,1716,74.07,,sin_resolver,Municipio no encontrado: San Juan Tautla
4187,,0,0,need_fix,municipio,San Salvador Atenco,México,,contenido,Atenco,681,100.0,,llenar,Municipio no encontrado: San Salvador Atenco
4193,,0,0,need_fix,localidad,Pueblo de Xoco,Ciudad de México,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Pueblo de Xoco
4194,,0,0,need_fix,localidad,Pueblo de Xoco,Ciudad de México,Benito Juárez,sin_match,Benito Juárez,84770,25.0,,sin_resolver,Localidad no encontrada: Pueblo de Xoco
4204,,0,0,need_fix,localidad,Homún,Yucatán,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Homún
4215,,0,0,need_fix,localidad,San Mateo Cuanalá,Puebla,Juan C. Bonilla,sin_match,Cuanalá,191460,63.64,,sin_resolver,Localidad no encontrada: San Mateo Cuanalá
4237,,0,0,need_fix,municipio,San Blas Atempa,Oaxaca,,contenido,Heroica Villa de San Blas Atempa,1139,100.0,,llenar,Municipio no encontrado: San Blas Atempa
4237,,0,0,need_fix,localidad,Puente Madera,Oaxaca,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Puente Madera
4238,,0,0,need_fix,municipio,San Blas Atempa,Oaxaca,,contenido,Heroica Villa de San Blas Atempa,1139,100.0,,llenar,Municipio no encontrado: San Blas Atempa
4238,,0,0,need_fix,localidad,Puente Madera,Oaxaca,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Puente Madera
4243,,0,0,need_fix,municipio,Cuajimalpa,Ciudad de México,,contenido,Cuajimalpa de Morelos,278,100.0,,llenar,Municipio no encontrado: Cuajimalpa
4243,,0,0,need_fix,localidad,San Lorenzo Acopilco,Ciudad de México,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: San Lorenzo Acopilco
4251,,0,0,need_fix,localidad,Santa Úrsula Coapa,Ciudad de México,Coyoacán,sin_match,Coyoacán,84044,33.33,,sin_resolver,Localidad no encontrada: Santa Úrsula Coapa
4256,,0,0,need_fix,localidad,Ejido Rancherías,Coahuila de Zaragoza,Múzquiz,contenido,Rancherías,24093,100.0,ejido,a_details,Localidad no encontrada: Ejido Rancherías
4259,,0,0,need_fix,localidad,Narvarte Poniente,Ciudad de México,Benito Juárez,sin_match,Benito Juárez,84770,35.71,,sin_resolver,Localidad no encontrada: Narvarte Poniente
4260,,0,0,need_fix,localidad,Cuauhtémoc 590,Ciudad de México,Benito Juárez,sin_match,Benito Juárez,84770,24.0,,sin_resolver,Localidad no encontrada: Cuauhtémoc 590
4261,,0,0,need_fix,localidad,Cuauhtémoc 590,Ciudad de México,Benito Juárez,sin_match,Benito Juárez,84770,24.0,,sin_resolver,Localidad no encontrada: Cuauhtémoc 590
4271,,0,0,need_fix,localidad,Ejido Rancherías,Coahuila de Zaragoza,Múzquiz,contenido,Rancherías,24093,100.0,ejido,a_details,Localidad no encontrada: Ejido Rancherías
4305,,0,0,need_fix,localidad,Cancún,,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Cancún
4306,,0,0,need_fix,localidad,Cancún,Quintana Roo,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Cancún
4311,,0,0,need_fix,localidad,Polanco,Ciudad de México,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Polanco
4317,,0,0,need_fix,homonimo,Cuanalá,Puebla,Juan C. Bonilla,homonimo,Cuanalá | Cuanalá,191460|191464,,,vaciar,Se encontraron 2 localidades con el mismo nombreCuanalá
4325,,0,0,need_fix,localidad,Tecoltemi,Puebla,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Tecoltemi
4338,,0,0,need_fix,municipio,Cuajimalpa,Ciudad de México,,contenido,Cuajimalpa de Morelos,278,100.0,,llenar,Municipio no encontrado: Cuajimalpa
4338,,0,0,need_fix,localidad,Contadero,Ciudad de México,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Contadero
4339,,0,0,need_fix,municipio,Cuajimalpa,Ciudad de México,,contenido,Cuajimalpa de Morelos,278,100.0,,llenar,Municipio no encontrado: Cuajimalpa
4339,,0,0,need_fix,localidad,Contadero,Ciudad de México,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Contadero
4341,,0,0,need_fix,localidad,Barrio Xoco,Ciudad de México,Benito Juárez,sin_match,Benito Juárez,84770,27.27,barrio,a_details,Localidad no encontrada: Barrio Xoco
4342,,0,0,need_fix,localidad,Ejido Plan Nacional Agrario,Baja California,San Felipe,exacto,Ejido Plan Nacional Agrario,10446,100.0,ejido,llenar,Localidad no encontrada: Ejido Plan Nacional Agrario
4343,,0,0,need_fix,localidad,ejido Plan Nacional Agrario,Baja California,Mexicali,sin_match,Ejido Plan de Ayala,5405,65.0,ejido,a_details,Localidad no encontrada: ejido Plan Nacional Agrario
4348,,0,0,need_fix,localidad,Ejido Plan Nacional Agrario,Baja California,San Felipe,exacto,Ejido Plan Nacional Agrario,10446,100.0,ejido,llenar,Localidad no encontrada: Ejido Plan Nacional Agrario
4352,,0,0,need_fix,localidad,Ejido Santa María Sotoltepec,Puebla,,sin_ambito,,,0.0,ejido,a_details,Localidad no encontrada: Ejido Santa María Sotoltepec
4353,,0,0,need_fix,localidad,Ejido Santa María Sotoltepec,Puebla,,sin_ambito,,,0.0,ejido,a_details,Localidad no encontrada: Ejido Santa María Sotoltepec
4357,,0,0,need_fix,localidad,Terminal de Providencia,Zacatecas,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Terminal de Providencia
4359,,0,0,need_fix,municipio,Holpechén,Campeche,,fuzzy,Hopelchén,29,88.89,,llenar,Municipio no encontrado: Holpechén
4362,,0,0,need_fix,localidad,La Ventosa,Oaxaca,Salina Cruz,contenido,Ensenada de la Ventosa,177599,100.0,,llenar,Localidad no encontrada: La Ventosa
4369,,0,0,need_fix,municipio,"Jaltipan, Cosoleacaque y Zaragoza",Veracruz de Ignacio de la Llave,,sin_match,Cosoleacaque,2148,58.54,,sin_resolver,"Municipio no encontrado: Jaltipan, Cosoleacaque y Zaragoza"
4370,,0,0,need_fix,localidad,Ejido Miguel Alemán,Veracruz de Ignacio de la Llave,,sin_ambito,,,0.0,ejido,a_details,Localidad no encontrada: Ejido Miguel Alemán
